"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"09.07.2018","122.430","124.890","124.900","120.080","7.20M","-1.78%"
"06.07.2018","124.650","123.050","126.990","122.310","14.09M","1.58%"
"05.07.2018","122.710","117.000","123.800","116.110","8.63M","5.29%"
"04.07.2018","116.550","114.780","117.070","114.710","1.42M","0.94%"
"03.07.2018","115.460","112.290","115.970","112.230","3.84M","3.14%"
"02.07.2018","111.940","116.710","116.710","111.220","8.55M","-4.38%"
"29.06.2018","117.070","113.740","117.360","112.810","8.03M","3.29%"
"28.06.2018","113.340","111.960","114.250","111.680","8.54M","0.98%"
"27.06.2018","112.240","112.500","113.090","111.600","8.17M","-0.73%"
"26.06.2018","113.060","112.490","113.390","111.110","6.00M","1.05%"
"25.06.2018","111.890","111.790","112.700","110.610","5.05M","0.50%"
"22.06.2018","111.330","111.200","111.940","110.690","5.32M","-0.13%"
"21.06.2018","111.470","111.660","112.480","111.040","8.19M","-0.76%"
"20.06.2018","112.320","109.690","112.820","109.110","8.92M","2.73%"
"19.06.2018","109.330","109.110","109.690","108.610","6.82M","-0.37%"
"18.06.2018","109.740","108.690","110.150","107.110","5.57M","0.93%"
"15.06.2018","108.730","110.930","110.930","107.450","24.15M","-1.74%"
"14.06.2018","110.660","109.110","111.500","109.110","5.51M","0.95%"
"13.06.2018","109.620","109.810","110.780","109.210","4.65M","-0.90%"
"12.06.2018","110.620","110.350","111.310","109.410","5.52M","0.34%"
"11.06.2018","110.250","107.180","110.960","107.180","7.10M","2.62%"
"08.06.2018","107.440","107.420","107.880","106.210","6.78M","0.02%"
"07.06.2018","107.420","104.280","107.640","103.210","10.04M","0.02%"
"06.06.2018","107.400","107.450","108.500","107.040","4.90M","0.04%"
"05.06.2018","107.360","106.880","108.080","106.800","4.81M","-0.01%"
"04.06.2018","107.370","106.550","107.990","106.500","6.16M","0.63%"
"01.06.2018","106.700","105.930","107.090","105.010","4.36M","0.47%"
"31.05.2018","106.200","107.110","108.170","105.200","13.68M","-1.15%"
"30.05.2018","107.440","106.700","108.000","106.340","5.41M","0.44%"
"29.05.2018","106.970","108.590","108.590","106.400","4.05M","-0.86%"
"28.05.2018","107.900","106.760","108.090","106.470","959.58K","0.77%"
"25.05.2018","107.080","108.310","108.330","106.710","3.25M","-0.70%"
"24.05.2018","107.840","109.840","109.840","107.600","3.98M","-1.41%"
"23.05.2018","109.380","106.910","109.700","106.410","4.90M","1.87%"
"22.05.2018","107.370","107.000","107.890","106.410","2.53M","0.32%"
"21.05.2018","107.030","107.400","108.820","106.500","3.50M","-0.34%"
"18.05.2018","107.400","109.980","110.010","107.210","6.27M","-2.45%"
"17.05.2018","110.100","111.740","112.120","109.310","4.87M","-1.77%"
"16.05.2018","112.080","113.470","113.770","111.010","3.45M","-1.16%"
"15.05.2018","113.390","112.950","113.990","112.110","7.06M","0.00%"
"14.05.2018","113.390","112.160","113.990","112.150","4.06M","0.98%"
"11.05.2018","112.290","113.370","113.820","110.300","3.65M","-0.50%"
"10.05.2018","112.850","112.010","114.500","112.000","4.22M","0.56%"
"09.05.2018","112.220","111.140","113.490","110.510","5.76M","0.73%"
"08.05.2018","111.410","110.940","111.570","109.910","7.52M","0.54%"
"07.05.2018","110.810","111.320","111.920","110.550","7.62M","-0.67%"
"04.05.2018","111.560","113.420","113.610","111.190","5.03M","-1.91%"
"03.05.2018","113.730","117.360","117.390","112.590","4.76M","-3.04%"
"02.05.2018","117.290","116.700","117.500","116.310","5.77M","0.23%"
"30.04.2018","117.020","116.730","117.380","116.220","6.42M","0.03%"
"27.04.2018","116.990","115.130","117.330","115.120","6.78M","1.37%"
"26.04.2018","115.410","115.120","115.740","114.360","4.72M","-0.12%"
"25.04.2018","115.550","114.870","116.000","114.370","3.64M","0.36%"
"24.04.2018","115.130","115.480","115.580","113.910","4.90M","0.38%"
"23.04.2018","114.690","115.030","115.790","114.210","5.19M","-0.54%"
"20.04.2018","115.310","116.750","117.130","114.760","3.92M","-1.48%"
"19.04.2018","117.040","118.720","119.490","116.040","5.45M","-1.95%"
"18.04.2018","119.370","119.490","120.100","118.690","7.61M","0.04%"
"17.04.2018","119.320","119.990","120.000","118.110","6.15M","-0.26%"
"16.04.2018","119.630","118.010","120.380","118.010","7.25M","0.46%"
"13.04.2018","119.080","119.440","119.790","118.700","6.33M","-0.18%"
"12.04.2018","119.300","117.770","120.150","117.710","6.80M","0.80%"
"11.04.2018","118.350","116.200","118.500","116.200","6.32M","1.14%"
"10.04.2018","117.020","114.850","117.490","114.850","8.35M","1.71%"
"09.04.2018","115.050","114.830","116.490","114.710","3.35M","-0.51%"
"06.04.2018","115.640","114.630","116.310","114.630","2.43M","0.35%"
"05.04.2018","115.240","115.190","116.000","114.220","5.47M","0.26%"
"04.04.2018","114.940","112.000","115.100","111.510","6.14M","2.40%"
"03.04.2018","112.250","110.210","112.590","110.110","4.65M","1.68%"
"02.04.2018","110.400","111.400","114.240","109.700","4.78M","-0.66%"
"28.03.2018","111.130","113.250","113.890","109.710","6.04M","-1.85%"
"27.03.2018","113.230","114.890","115.680","112.830","3.38M","-1.68%"
"26.03.2018","115.170","114.490","115.280","113.410","3.77M","1.36%"
"23.03.2018","113.630","115.590","115.870","113.190","7.10M","-1.11%"
"22.03.2018","114.910","114.990","115.260","114.110","3.50M","0.17%"
"21.03.2018","114.710","115.880","116.190","113.600","9.14M","-0.77%"
"20.03.2018","115.600","115.500","116.300","114.610","14.14M","0.12%"
"16.03.2018","115.460","114.700","115.800","114.250","18.47M","0.91%"
"15.03.2018","114.420","115.410","116.590","114.040","4.01M","-1.51%"
"14.03.2018","116.170","116.740","117.180","115.510","4.82M","-0.33%"
"13.03.2018","116.560","118.320","119.240","116.410","7.02M","-1.84%"
"12.03.2018","118.740","119.450","120.390","118.530","8.30M","-0.32%"
"09.03.2018","119.120","117.290","120.380","117.190","6.28M","1.65%"
"08.03.2018","117.190","114.420","117.420","114.250","6.96M","2.85%"
"07.03.2018","113.940","114.580","114.690","112.610","4.88M","-0.33%"
"06.03.2018","114.320","113.250","114.880","113.250","7.68M","1.13%"
"05.03.2018","113.040","113.220","113.480","111.610","6.03M","0.10%"
"02.03.2018","112.930","112.170","113.880","111.410","5.47M","0.49%"
"01.03.2018","112.380","113.440","113.880","111.100","6.25M","-0.69%"
"28.02.2018","113.160","113.500","114.300","112.410","9.55M","0.05%"
"27.02.2018","113.100","115.400","115.800","112.110","5.79M","-1.99%"
"26.02.2018","115.400","115.580","115.890","114.810","5.72M","-0.14%"
"23.02.2018","115.560","115.750","115.850","114.410","4.21M","0.38%"
"22.02.2018","115.120","114.210","115.410","114.110","8.31M","0.28%"
"21.02.2018","114.800","115.080","115.490","114.150","5.85M","0.38%"
"20.02.2018","114.360","117.060","117.060","114.010","6.39M","-2.06%"
"19.02.2018","116.770","116.000","117.290","116.000","784.64K","0.66%"
"16.02.2018","116.000","118.100","118.100","115.880","3.66M","-1.30%"
"15.02.2018","117.530","116.490","118.090","116.460","4.86M","1.05%"
"14.02.2018","116.310","115.050","116.460","114.910","3.43M","0.85%"
"13.02.2018","115.330","116.190","116.190","114.890","6.10M","-0.19%"
"12.02.2018","115.550","116.270","116.590","115.000","4.32M","-0.38%"
"09.02.2018","115.990","115.590","116.190","113.080","5.09M","1.06%"
"08.02.2018","114.770","115.500","116.580","114.010","6.35M","-1.22%"
"07.02.2018","116.190","115.160","117.030","115.000","8.79M","0.89%"
"06.02.2018","115.160","116.700","116.930","115.000","13.17M","-3.77%"
"02.02.2018","119.670","118.010","119.940","117.690","8.77M","1.18%"
"01.02.2018","118.280","119.290","119.880","118.130","5.19M","-1.09%"
"31.01.2018","119.580","119.310","120.000","117.730","10.56M","0.47%"
"30.01.2018","119.020","118.900","120.000","117.610","8.60M","-0.06%"
"29.01.2018","119.090","119.890","119.890","118.610","11.59M","-0.45%"
"26.01.2018","119.630","116.290","119.890","115.890","20.12M","3.55%"
"25.01.2018","115.530","116.840","118.000","115.000","12.62M","-1.12%"
"24.01.2018","116.840","113.420","117.010","113.420","8.07M","3.02%"
"23.01.2018","113.420","110.610","113.990","110.610","6.41M","1.97%"
"22.01.2018","111.230","110.670","111.380","109.860","5.73M","1.21%"
"19.01.2018","109.900","110.550","111.580","109.690","5.14M","-1.37%"
"18.01.2018","111.430","109.010","111.620","109.010","2.92M","1.34%"
"17.01.2018","109.960","108.310","110.290","107.810","4.99M","1.57%"
"16.01.2018","108.260","110.460","110.490","108.150","7.91M","-2.23%"
"15.01.2018","110.730","109.290","111.000","108.350","2.02M","1.48%"
"12.01.2018","109.110","106.590","109.750","106.010","10.84M","2.74%"
"11.01.2018","106.200","108.490","108.690","105.050","7.35M","-1.53%"
"10.01.2018","107.850","110.730","110.770","106.960","5.71M","-2.54%"
"09.01.2018","110.660","110.000","111.500","110.000","5.11M","1.13%"
"08.01.2018","109.420","109.210","112.210","108.900","3.97M","-0.56%"
"05.01.2018","110.040","109.790","111.720","108.720","5.51M","0.47%"
"04.01.2018","109.520","108.900","110.590","108.900","5.30M","0.08%"
"03.01.2018","109.430","107.110","109.770","107.000","4.33M","1.92%"
"02.01.2018","107.370","108.000","108.300","106.890","4.63M","-0.43%"
